#reqtime=1732322987.962,2024-11-23 00:49:47.962,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=189&dataTypes.0=990.3586812447757&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,KOSM_east,KOSM_north,KOSM_up
1306497600.000,2011-05-27 12:00:00,        -0.157251,         0.112598,         0.082361
1306584000.000,2011-05-28 12:00:00,        -0.160428,         0.113277,         0.090420
1306670400.000,2011-05-29 12:00:00,        -0.159482,         0.115377,         0.090473
1306756800.000,2011-05-30 12:00:00,        -0.159447,         0.114705,         0.089571
1306843200.000,2011-05-31 12:00:00,        -0.158066,         0.113044,         0.084873
1306929600.000,2011-06-01 12:00:00,        -0.155414,         0.117511,         0.072729
1307016000.000,2011-06-02 12:00:00,        -0.161737,         0.114634,         0.077218
1307102400.000,2011-06-03 12:00:00,        -0.160590,         0.112219,         0.090845
1307188800.000,2011-06-04 12:00:00,        -0.160039,         0.112776,         0.088030
1307275200.000,2011-06-05 12:00:00,        -0.161473,         0.113067,         0.097010
1307361600.000,2011-06-06 12:00:00,        -0.159014,         0.112983,         0.093453
1307448000.000,2011-06-07 12:00:00,        -0.157185,         0.110805,         0.095603
1307534400.000,2011-06-08 12:00:00,        -0.157625,         0.113017,         0.096181
1307620800.000,2011-06-09 12:00:00,        -0.160991,         0.110439,         0.088657
1307707200.000,2011-06-10 12:00:00,        -0.158305,         0.112004,         0.066984
1307793600.000,2011-06-11 12:00:00,        -0.157400,         0.112720,         0.091241
1307880000.000,2011-06-12 12:00:00,        -0.159026,         0.112894,         0.086943
1307966400.000,2011-06-13 12:00:00,        -0.158844,         0.113441,         0.083619
1308052800.000,2011-06-14 12:00:00,        -0.157148,         0.111779,         0.077735
1308139200.000,2011-06-15 12:00:00,        -0.159495,         0.110129,         0.082245
1308225600.000,2011-06-16 12:00:00,        -0.156385,         0.112523,         0.083839
1308312000.000,2011-06-17 12:00:00,        -0.153930,         0.113315,         0.088266
1308398400.000,2011-06-18 12:00:00,        -0.156710,         0.111567,         0.081928
1308484800.000,2011-06-19 12:00:00,        -0.155565,         0.113468,         0.073412
1308571200.000,2011-06-20 12:00:00,        -0.156521,         0.114748,         0.075921
1308657600.000,2011-06-21 12:00:00,        -0.158876,         0.111804,         0.076042
1308744000.000,2011-06-22 12:00:00,        -0.159943,         0.113355,         0.091501
1308916800.000,2011-06-24 12:00:00,        -0.153587,         0.112747,         0.077296
1309003200.000,2011-06-25 12:00:00,        -0.158067,         0.106920,         0.087140
1309089600.000,2011-06-26 12:00:00,        -0.156837,         0.107936,         0.081927
1309176000.000,2011-06-27 12:00:00,        -0.159412,         0.116786,         0.092541
1309262400.000,2011-06-28 12:00:00,        -0.157514,         0.110202,         0.090461
1309348800.000,2011-06-29 12:00:00,        -0.155574,         0.109232,         0.079670
1309435200.000,2011-06-30 12:00:00,        -0.156959,         0.106172,         0.088648
1309521600.000,2011-07-01 12:00:00,        -0.157443,         0.108814,         0.088895
1309608000.000,2011-07-02 12:00:00,        -0.158031,         0.107465,         0.097354
1309694400.000,2011-07-03 12:00:00,        -0.157036,         0.109615,         0.094219
1309780800.000,2011-07-04 12:00:00,        -0.157881,         0.108516,         0.082503
1309867200.000,2011-07-05 12:00:00,        -0.154992,         0.114445,         0.075632
1309953600.000,2011-07-06 12:00:00,        -0.156603,         0.110444,         0.075210
1310040000.000,2011-07-07 12:00:00,        -0.153999,         0.112657,         0.074803
1310126400.000,2011-07-08 12:00:00,        -0.149173,         0.111674,         0.093018
1310212800.000,2011-07-09 12:00:00,        -0.154628,         0.110395,         0.080158
1310299200.000,2011-07-10 12:00:00,        -0.154388,         0.107388,         0.095197
1310385600.000,2011-07-11 12:00:00,        -0.156757,         0.108183,         0.090774
1310472000.000,2011-07-12 12:00:00,        -0.155369,         0.109599,         0.092935
1310558400.000,2011-07-13 12:00:00,        -0.156032,         0.111049,         0.090334
1310644800.000,2011-07-14 12:00:00,        -0.157633,         0.109940,         0.085456
1310731200.000,2011-07-15 12:00:00,        -0.159453,         0.108460,         0.094229
1310817600.000,2011-07-16 12:00:00,        -0.157703,         0.108611,         0.072870
1310904000.000,2011-07-17 12:00:00,        -0.158536,         0.108165,         0.086838
1310990400.000,2011-07-18 12:00:00,        -0.159060,         0.107751,         0.078691
1311076800.000,2011-07-19 12:00:00,        -0.158055,         0.108437,         0.078264
1311163200.000,2011-07-20 12:00:00,        -0.156653,         0.110090,         0.082954
1311249600.000,2011-07-21 12:00:00,        -0.157588,         0.108595,         0.088601
1311336000.000,2011-07-22 12:00:00,        -0.156679,         0.106243,         0.074885
1311422400.000,2011-07-23 12:00:00,        -0.161098,         0.105464,         0.075852
1311508800.000,2011-07-24 12:00:00,        -0.158685,         0.105241,         0.091690
1311595200.000,2011-07-25 12:00:00,        -0.158587,         0.103968,         0.094328
1311681600.000,2011-07-26 12:00:00,        -0.160353,         0.103694,         0.090378
1311768000.000,2011-07-27 12:00:00,        -0.158835,         0.105797,         0.095904
1311854400.000,2011-07-28 12:00:00,        -0.158307,         0.106068,         0.092345
1311940800.000,2011-07-29 12:00:00,        -0.159435,         0.104511,         0.080443
1312027200.000,2011-07-30 12:00:00,        -0.155174,         0.106968,         0.074095
1312113600.000,2011-07-31 12:00:00,        -0.156529,         0.106779,         0.090503
1312200000.000,2011-08-01 12:00:00,        -0.160596,         0.106081,         0.095964
1312286400.000,2011-08-02 12:00:00,        -0.159491,         0.106187,         0.080873
1312372800.000,2011-08-03 12:00:00,        -0.165138,         0.104297,         0.089641
1312459200.000,2011-08-04 12:00:00,        -0.162102,         0.103473,         0.084879
1312545600.000,2011-08-05 12:00:00,        -0.158892,         0.104898,         0.076581
1312632000.000,2011-08-06 12:00:00,        -0.158891,         0.103799,         0.081347
1312718400.000,2011-08-07 12:00:00,        -0.158024,         0.102410,         0.088478
1312804800.000,2011-08-08 12:00:00,        -0.158888,         0.105247,         0.085664
1312891200.000,2011-08-09 12:00:00,        -0.156976,         0.103425,         0.089638
1312977600.000,2011-08-10 12:00:00,        -0.155305,         0.105951,         0.080264
1313064000.000,2011-08-11 12:00:00,        -0.154468,         0.109544,         0.104291
1313150400.000,2011-08-12 12:00:00,        -0.159618,         0.108894,         0.111639
1313236800.000,2011-08-13 12:00:00,        -0.161091,         0.108525,         0.096600
1313323200.000,2011-08-14 12:00:00,        -0.156662,         0.105392,         0.081910
1313409600.000,2011-08-15 12:00:00,        -0.154003,         0.104476,         0.072098
1313496000.000,2011-08-16 12:00:00,        -0.155445,         0.109503,         0.087513
1313582400.000,2011-08-17 12:00:00,        -0.156010,         0.106289,         0.092171
1313668800.000,2011-08-18 12:00:00,        -0.155039,         0.107649,         0.075358
1313755200.000,2011-08-19 12:00:00,        -0.156255,         0.108557,         0.081059
1313841600.000,2011-08-20 12:00:00,        -0.158128,         0.106642,         0.074257
1313928000.000,2011-08-21 12:00:00,        -0.159323,         0.106673,         0.088336
1314014400.000,2011-08-22 12:00:00,        -0.158017,         0.104856,         0.089590
1314100800.000,2011-08-23 12:00:00,        -0.156285,         0.103357,         0.097622
1314187200.000,2011-08-24 12:00:00,        -0.158135,         0.103556,         0.087905
1314273600.000,2011-08-25 12:00:00,        -0.155462,         0.103823,         0.090610
1314360000.000,2011-08-26 12:00:00,        -0.151969,         0.106984,         0.071436
1314446400.000,2011-08-27 12:00:00,        -0.155888,         0.108176,         0.074514
1314532800.000,2011-08-28 12:00:00,        -0.156290,         0.109334,         0.085114
1314619200.000,2011-08-29 12:00:00,        -0.157466,         0.109137,         0.082351
1314705600.000,2011-08-30 12:00:00,        -0.159894,         0.107628,         0.077889
1314792000.000,2011-08-31 12:00:00,        -0.155724,         0.106111,         0.085079
1314878400.000,2011-09-01 12:00:00,        -0.150035,         0.107363,         0.085446
1314964800.000,2011-09-02 12:00:00,        -0.157065,         0.104778,         0.083027
1315051200.000,2011-09-03 12:00:00,        -0.149702,         0.102379,         0.099351
1315137600.000,2011-09-04 12:00:00,        -0.156792,         0.103464,         0.090227
1315224000.000,2011-09-05 12:00:00,        -0.153857,         0.102709,         0.087224
1315310400.000,2011-09-06 12:00:00,        -0.152878,         0.104342,         0.090224
1315396800.000,2011-09-07 12:00:00,        -0.157188,         0.102322,         0.090708
1315483200.000,2011-09-08 12:00:00,        -0.154765,         0.106265,         0.092594
1315569600.000,2011-09-09 12:00:00,        -0.155378,         0.103782,         0.092653
1315656000.000,2011-09-10 12:00:00,        -0.158577,         0.101648,         0.092029
1315742400.000,2011-09-11 12:00:00,        -0.156972,         0.103391,         0.088521
1315828800.000,2011-09-12 12:00:00,        -0.156119,         0.103427,         0.090316
1315915200.000,2011-09-13 12:00:00,        -0.155427,         0.102529,         0.084581
1316001600.000,2011-09-14 12:00:00,        -0.156677,         0.104169,         0.088509
1316088000.000,2011-09-15 12:00:00,        -0.156749,         0.101455,         0.087432
1316174400.000,2011-09-16 12:00:00,        -0.159899,         0.102259,         0.108015
1316260800.000,2011-09-17 12:00:00,        -0.156919,         0.106797,         0.082960
1316347200.000,2011-09-18 12:00:00,        -0.153326,         0.105283,         0.093698
1316433600.000,2011-09-19 12:00:00,        -0.150839,         0.103243,         0.084634
1316520000.000,2011-09-20 12:00:00,        -0.151258,         0.104907,         0.072870
1316606400.000,2011-09-21 12:00:00,        -0.157511,         0.101470,         0.076924
1316692800.000,2011-09-22 12:00:00,        -0.150549,         0.103754,         0.073521
1316779200.000,2011-09-23 12:00:00,        -0.159418,         0.102343,         0.087796
1316865600.000,2011-09-24 12:00:00,        -0.156591,         0.102065,         0.089878
1316952000.000,2011-09-25 12:00:00,        -0.158165,         0.100366,         0.086880
1317038400.000,2011-09-26 12:00:00,        -0.157753,         0.102110,         0.077988
1317124800.000,2011-09-27 12:00:00,        -0.157505,         0.103509,         0.087929
1317211200.000,2011-09-28 12:00:00,        -0.153932,         0.100707,         0.091149
1317297600.000,2011-09-29 12:00:00,        -0.153236,         0.102000,         0.094131
1317384000.000,2011-09-30 12:00:00,        -0.157725,         0.102210,         0.073901
1317470400.000,2011-10-01 12:00:00,        -0.156420,         0.099433,         0.081403
1317556800.000,2011-10-02 12:00:00,        -0.155223,         0.102977,         0.089923
1317643200.000,2011-10-03 12:00:00,        -0.155571,         0.098875,         0.093940
1317729600.000,2011-10-04 12:00:00,        -0.153387,         0.099185,         0.073570
1317816000.000,2011-10-05 12:00:00,        -0.151214,         0.109183,         0.070446
1317902400.000,2011-10-06 12:00:00,        -0.152680,         0.105628,         0.073698
1317988800.000,2011-10-07 12:00:00,        -0.153727,         0.105417,         0.081300
1318075200.000,2011-10-08 12:00:00,        -0.154193,         0.102981,         0.084696
1318161600.000,2011-10-09 12:00:00,        -0.149699,         0.103231,         0.071164
1318248000.000,2011-10-10 12:00:00,        -0.153540,         0.099807,         0.071572
1318334400.000,2011-10-11 12:00:00,        -0.153073,         0.101361,         0.085538
1318420800.000,2011-10-12 12:00:00,        -0.156077,         0.102562,         0.090138
1318507200.000,2011-10-13 12:00:00,        -0.151802,         0.101972,         0.097914
1318593600.000,2011-10-14 12:00:00,        -0.156119,         0.100225,         0.087785
1318680000.000,2011-10-15 12:00:00,        -0.148430,         0.105845,         0.092561
1318766400.000,2011-10-16 12:00:00,        -0.155546,         0.102872,         0.080318
1318852800.000,2011-10-17 12:00:00,        -0.152535,         0.099620,         0.086932
1318939200.000,2011-10-18 12:00:00,        -0.154323,         0.100456,         0.079412
1319025600.000,2011-10-19 12:00:00,        -0.152689,         0.098691,         0.075761
1319112000.000,2011-10-20 12:00:00,        -0.152515,         0.103583,         0.089268
1319198400.000,2011-10-21 12:00:00,        -0.152575,         0.102529,         0.080712
1319284800.000,2011-10-22 12:00:00,        -0.152629,         0.103331,         0.082043
1319371200.000,2011-10-23 12:00:00,        -0.152466,         0.102143,         0.092890
1319457600.000,2011-10-24 12:00:00,        -0.150489,         0.102677,         0.087671
1319544000.000,2011-10-25 12:00:00,        -0.150654,         0.101114,         0.086880
1319630400.000,2011-10-26 12:00:00,        -0.152060,         0.102300,         0.089393
1319716800.000,2011-10-27 12:00:00,        -0.152201,         0.099231,         0.089422
1319803200.000,2011-10-28 12:00:00,        -0.153670,         0.099730,         0.090624
1319889600.000,2011-10-29 12:00:00,        -0.153314,         0.101320,         0.081591
1319976000.000,2011-10-30 12:00:00,        -0.151867,         0.101193,         0.096669
1320062400.000,2011-10-31 12:00:00,        -0.152085,         0.100307,         0.075143
1320148800.000,2011-11-01 12:00:00,        -0.151129,         0.101241,         0.076566
1320235200.000,2011-11-02 12:00:00,        -0.155563,         0.096600,         0.079765
1320321600.000,2011-11-03 12:00:00,        -0.152763,         0.100059,         0.092440
1320408000.000,2011-11-04 12:00:00,        -0.149476,         0.106182,         0.082078
1320494400.000,2011-11-05 12:00:00,        -0.148893,         0.100301,         0.068133
1320580800.000,2011-11-06 12:00:00,        -0.149571,         0.104990,         0.078507
1320667200.000,2011-11-07 12:00:00,        -0.144073,         0.102332,         0.079546
