#reqtime=1732320420.931,2024-11-23 00:07:00.931,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=141&dataTypes.0=1257.626851381734&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,UWEV_east,UWEV_north,UWEV_up
1267358400.000,2010-02-28 12:00:00,        -0.006429,        -0.001146,        -0.005048
1267444800.000,2010-03-01 12:00:00,        -0.006381,        -0.002251,        -0.022931
1267531200.000,2010-03-02 12:00:00,        -0.012349,         0.000693,        -0.011178
1267617600.000,2010-03-03 12:00:00,        -0.009327,         0.004161,        -0.015345
1267704000.000,2010-03-04 12:00:00,        -0.009820,         0.006375,        -0.014930
1267790400.000,2010-03-05 12:00:00,        -0.010704,         0.001356,        -0.010928
1267876800.000,2010-03-06 12:00:00,        -0.008704,         0.001926,        -0.011277
1267963200.000,2010-03-07 12:00:00,        -0.005606,        -0.001674,        -0.010455
1268049600.000,2010-03-08 12:00:00,        -0.004238,        -0.000459,        -0.009354
1268136000.000,2010-03-09 12:00:00,        -0.003559,        -0.000373,        -0.014111
1268222400.000,2010-03-10 12:00:00,        -0.005236,        -0.003966,        -0.015929
1268308800.000,2010-03-11 12:00:00,        -0.008383,         0.000965,        -0.002374
1268395200.000,2010-03-12 12:00:00,        -0.008834,         0.005404,        -0.009315
1268481600.000,2010-03-13 12:00:00,        -0.015356,         0.006968,        -0.005745
1268568000.000,2010-03-14 12:00:00,        -0.013146,         0.008218,        -0.007564
1268654400.000,2010-03-15 12:00:00,        -0.010094,         0.007665,        -0.010799
1268740800.000,2010-03-16 12:00:00,        -0.010962,         0.006537,        -0.010027
1268827200.000,2010-03-17 12:00:00,        -0.009578,         0.006422,        -0.009546
1268913600.000,2010-03-18 12:00:00,        -0.012187,         0.002238,         0.000106
1269000000.000,2010-03-19 12:00:00,        -0.013506,         0.005809,        -0.003840
1269086400.000,2010-03-20 12:00:00,        -0.014150,         0.004726,         0.003169
1269172800.000,2010-03-21 12:00:00,        -0.015184,         0.006212,        -0.010282
1269259200.000,2010-03-22 12:00:00,        -0.013852,         0.008021,         0.001347
1269345600.000,2010-03-23 12:00:00,        -0.009896,         0.001530,        -0.004030
1269432000.000,2010-03-24 12:00:00,        -0.009534,         0.004047,        -0.010900
1269518400.000,2010-03-25 12:00:00,        -0.007391,         0.005996,        -0.019252
1269604800.000,2010-03-26 12:00:00,        -0.013300,         0.009809,        -0.010153
1269691200.000,2010-03-27 12:00:00,        -0.013391,         0.008743,        -0.010169
1269777600.000,2010-03-28 12:00:00,        -0.014893,         0.009879,        -0.005612
1269864000.000,2010-03-29 12:00:00,        -0.014898,         0.007394,        -0.002660
1269950400.000,2010-03-30 12:00:00,        -0.013963,         0.008759,        -0.008643
1270036800.000,2010-03-31 12:00:00,        -0.011270,         0.009844,        -0.007144
1270123200.000,2010-04-01 12:00:00,        -0.014586,         0.009882,        -0.005759
1270209600.000,2010-04-02 12:00:00,        -0.016187,         0.009145,        -0.010027
1270296000.000,2010-04-03 12:00:00,        -0.016725,         0.007573,        -0.012544
1270382400.000,2010-04-04 12:00:00,        -0.013536,         0.008061,        -0.017128
1270468800.000,2010-04-05 12:00:00,        -0.015383,         0.008330,        -0.012057
1270555200.000,2010-04-06 12:00:00,        -0.016107,         0.009745,        -0.013787
1270641600.000,2010-04-07 12:00:00,        -0.014455,         0.009912,        -0.007255
1270728000.000,2010-04-08 12:00:00,        -0.015318,         0.008662,        -0.013867
1270814400.000,2010-04-09 12:00:00,        -0.016357,         0.007726,        -0.006553
1270900800.000,2010-04-10 12:00:00,        -0.015579,         0.008984,        -0.007756
1270987200.000,2010-04-11 12:00:00,        -0.010227,         0.009263,        -0.026130
1271073600.000,2010-04-12 12:00:00,        -0.014710,         0.008340,        -0.003344
1271160000.000,2010-04-13 12:00:00,        -0.013094,         0.007781,        -0.009553
1271246400.000,2010-04-14 12:00:00,        -0.016017,         0.007826,        -0.000678
1271332800.000,2010-04-15 12:00:00,        -0.016118,         0.006348,         0.003842
1271419200.000,2010-04-16 12:00:00,        -0.017215,         0.006622,         0.000473
1271505600.000,2010-04-17 12:00:00,        -0.016383,         0.007237,        -0.014487
1271592000.000,2010-04-18 12:00:00,        -0.011124,         0.006597,        -0.010472
1271678400.000,2010-04-19 12:00:00,        -0.014057,         0.006634,        -0.014827
1271764800.000,2010-04-20 12:00:00,        -0.015378,         0.006374,        -0.004729
1271851200.000,2010-04-21 12:00:00,        -0.017544,         0.007402,        -0.011357
1271937600.000,2010-04-22 12:00:00,        -0.013195,         0.004878,        -0.026737
1272024000.000,2010-04-23 12:00:00,        -0.016106,         0.009139,        -0.016905
1272110400.000,2010-04-24 12:00:00,        -0.014841,         0.009777,        -0.015746
1272196800.000,2010-04-25 12:00:00,        -0.015163,         0.008876,        -0.017340
1272283200.000,2010-04-26 12:00:00,        -0.017305,         0.006136,         0.004173
1272369600.000,2010-04-27 12:00:00,        -0.015770,         0.007698,         0.001683
1272456000.000,2010-04-28 12:00:00,        -0.013289,         0.007507,        -0.007340
1272542400.000,2010-04-29 12:00:00,        -0.015959,         0.009014,        -0.012326
1272628800.000,2010-04-30 12:00:00,        -0.019536,         0.008158,        -0.019175
1272715200.000,2010-05-01 12:00:00,        -0.016730,         0.011470,        -0.002822
1272801600.000,2010-05-02 12:00:00,        -0.016884,         0.009972,        -0.008998
1272888000.000,2010-05-03 12:00:00,        -0.019726,         0.011150,        -0.005726
1272974400.000,2010-05-04 12:00:00,        -0.016122,         0.010565,        -0.000851
1273060800.000,2010-05-05 12:00:00,        -0.019218,         0.011054,        -0.011530
1273147200.000,2010-05-06 12:00:00,        -0.020753,         0.009821,        -0.009302
1273233600.000,2010-05-07 12:00:00,        -0.017395,         0.008807,        -0.006915
1273320000.000,2010-05-08 12:00:00,        -0.019119,         0.009334,        -0.006878
1273406400.000,2010-05-09 12:00:00,        -0.017835,         0.011191,        -0.017367
1273492800.000,2010-05-10 12:00:00,        -0.016195,         0.011227,        -0.007566
1273579200.000,2010-05-11 12:00:00,        -0.016333,         0.013447,        -0.013935
1273665600.000,2010-05-12 12:00:00,        -0.018561,         0.009563,        -0.011989
1273752000.000,2010-05-13 12:00:00,        -0.018008,         0.010146,        -0.012426
1273838400.000,2010-05-14 12:00:00,        -0.016836,         0.008526,        -0.018802
1273924800.000,2010-05-15 12:00:00,        -0.016329,         0.008796,        -0.017126
1274011200.000,2010-05-16 12:00:00,        -0.017255,         0.010928,        -0.015830
1274097600.000,2010-05-17 12:00:00,        -0.016818,         0.009440,        -0.014306
1274184000.000,2010-05-18 12:00:00,        -0.017051,         0.009546,        -0.013688
1274270400.000,2010-05-19 12:00:00,        -0.017083,         0.010512,        -0.012544
1274356800.000,2010-05-20 12:00:00,        -0.011792,         0.011161,        -0.007387
1274443200.000,2010-05-21 12:00:00,        -0.014790,         0.012058,        -0.015584
1274529600.000,2010-05-22 12:00:00,        -0.016928,         0.010167,        -0.015118
1274616000.000,2010-05-23 12:00:00,        -0.014112,         0.010196,        -0.010748
1274702400.000,2010-05-24 12:00:00,        -0.016712,         0.007206,        -0.005727
1274788800.000,2010-05-25 12:00:00,        -0.015334,         0.007336,        -0.002031
1274875200.000,2010-05-26 12:00:00,        -0.018519,         0.010925,        -0.009992
1274961600.000,2010-05-27 12:00:00,        -0.019666,         0.010367,        -0.010670
1275048000.000,2010-05-28 12:00:00,        -0.019739,         0.010638,        -0.010935
1275134400.000,2010-05-29 12:00:00,        -0.021245,         0.011951,         0.001394
1275220800.000,2010-05-30 12:00:00,        -0.020479,         0.015785,        -0.010103
1275307200.000,2010-05-31 12:00:00,        -0.020644,         0.015373,        -0.009608
1275393600.000,2010-06-01 12:00:00,        -0.022187,         0.015270,        -0.010078
1275480000.000,2010-06-02 12:00:00,        -0.022497,         0.014101,        -0.008595
1275566400.000,2010-06-03 12:00:00,        -0.020583,         0.015327,        -0.000430
1275652800.000,2010-06-04 12:00:00,        -0.021122,         0.014857,        -0.007995
1275739200.000,2010-06-05 12:00:00,        -0.022612,         0.016630,        -0.001312
1275825600.000,2010-06-06 12:00:00,        -0.022052,         0.020319,        -0.008711
1275912000.000,2010-06-07 12:00:00,        -0.024604,         0.016001,        -0.006225
1275998400.000,2010-06-08 12:00:00,        -0.023812,         0.016167,        -0.017284
1276084800.000,2010-06-09 12:00:00,        -0.022615,         0.015002,        -0.010223
1276171200.000,2010-06-10 12:00:00,        -0.027743,         0.016236,        -0.001022
1276257600.000,2010-06-11 12:00:00,        -0.024162,         0.016807,        -0.007955
1276344000.000,2010-06-12 12:00:00,        -0.021066,         0.017351,         0.000504
1276430400.000,2010-06-13 12:00:00,        -0.025018,         0.017216,        -0.005536
1276516800.000,2010-06-14 12:00:00,        -0.024031,         0.018629,        -0.016130
1276603200.000,2010-06-15 12:00:00,        -0.022981,         0.018842,        -0.005336
1276689600.000,2010-06-16 12:00:00,        -0.024225,         0.018534,        -0.010472
1276776000.000,2010-06-17 12:00:00,        -0.025252,         0.017671,        -0.014972
1276862400.000,2010-06-18 12:00:00,        -0.021689,         0.014436,        -0.011596
1276948800.000,2010-06-19 12:00:00,        -0.022272,         0.016248,        -0.013380
1277035200.000,2010-06-20 12:00:00,        -0.024859,         0.014702,        -0.008605
1277121600.000,2010-06-21 12:00:00,        -0.024570,         0.017452,        -0.003974
1277208000.000,2010-06-22 12:00:00,        -0.023213,         0.012105,        -0.000379
1277294400.000,2010-06-23 12:00:00,        -0.024400,         0.009182,        -0.014912
1277380800.000,2010-06-24 12:00:00,        -0.020179,         0.011126,        -0.009396
1277467200.000,2010-06-25 12:00:00,        -0.021028,         0.010554,        -0.018802
1277553600.000,2010-06-26 12:00:00,        -0.021496,         0.012571,        -0.013671
1277640000.000,2010-06-27 12:00:00,        -0.020352,         0.010437,        -0.006942
1277726400.000,2010-06-28 12:00:00,        -0.022120,         0.012393,        -0.009306
1277812800.000,2010-06-29 12:00:00,        -0.020981,         0.012845,        -0.024194
1277899200.000,2010-06-30 12:00:00,        -0.019097,         0.013397,        -0.018129
1277985600.000,2010-07-01 12:00:00,        -0.019483,         0.010305,        -0.003677
1278072000.000,2010-07-02 12:00:00,        -0.019693,         0.011904,        -0.009913
1278158400.000,2010-07-03 12:00:00,        -0.018018,         0.011186,        -0.014463
1278244800.000,2010-07-04 12:00:00,        -0.014872,         0.006672,        -0.015835
1278331200.000,2010-07-05 12:00:00,        -0.016536,         0.005369,        -0.012575
1278417600.000,2010-07-06 12:00:00,        -0.019911,         0.011125,        -0.010483
1278504000.000,2010-07-07 12:00:00,        -0.021110,         0.015769,        -0.005733
1278590400.000,2010-07-08 12:00:00,        -0.019746,         0.014247,        -0.001559
1278676800.000,2010-07-09 12:00:00,        -0.018488,         0.010279,        -0.013248
1278763200.000,2010-07-10 12:00:00,        -0.017988,         0.008673,        -0.012831
1278849600.000,2010-07-11 12:00:00,        -0.016055,         0.008784,        -0.004574
1278936000.000,2010-07-12 12:00:00,        -0.018746,         0.010122,        -0.009797
1279022400.000,2010-07-13 12:00:00,        -0.021119,         0.015233,        -0.006603
1279108800.000,2010-07-14 12:00:00,        -0.019383,         0.012326,        -0.007559
1279195200.000,2010-07-15 12:00:00,        -0.017483,         0.008527,        -0.007203
1279281600.000,2010-07-16 12:00:00,        -0.016403,         0.009114,        -0.008786
1279368000.000,2010-07-17 12:00:00,        -0.018651,         0.013036,        -0.013080
1279454400.000,2010-07-18 12:00:00,        -0.014490,         0.011432,        -0.023273
1279540800.000,2010-07-19 12:00:00,        -0.017614,         0.006827,        -0.003992
1279627200.000,2010-07-20 12:00:00,        -0.018910,         0.011295,        -0.019331
1279713600.000,2010-07-21 12:00:00,        -0.018071,         0.008924,         0.000738
1279800000.000,2010-07-22 12:00:00,        -0.020604,         0.011364,        -0.015404
1279886400.000,2010-07-23 12:00:00,        -0.020924,         0.013364,        -0.005629
1279972800.000,2010-07-24 12:00:00,        -0.019786,         0.013453,         0.002361
1280059200.000,2010-07-25 12:00:00,        -0.021047,         0.013393,        -0.003844
1280145600.000,2010-07-26 12:00:00,        -0.019174,         0.007328,        -0.010733
1280232000.000,2010-07-27 12:00:00,        -0.018136,         0.011048,        -0.004446
1280318400.000,2010-07-28 12:00:00,        -0.020020,         0.012650,        -0.017305
1280404800.000,2010-07-29 12:00:00,        -0.017973,         0.012821,        -0.012423
1280491200.000,2010-07-30 12:00:00,        -0.019949,         0.012041,         0.000189
1280577600.000,2010-07-31 12:00:00,        -0.015748,         0.008278,        -0.014310
1280664000.000,2010-08-01 12:00:00,        -0.019354,         0.005932,        -0.005199
1280750400.000,2010-08-02 12:00:00,        -0.020084,         0.008841,         0.000475
1280836800.000,2010-08-03 12:00:00,        -0.021633,         0.011403,        -0.011369
1280923200.000,2010-08-04 12:00:00,        -0.021755,         0.012610,        -0.005408
1281009600.000,2010-08-05 12:00:00,        -0.022310,         0.014253,        -0.001971
1281096000.000,2010-08-06 12:00:00,        -0.020457,         0.011710,        -0.003624
1281182400.000,2010-08-07 12:00:00,        -0.020232,         0.011513,        -0.007971
1281268800.000,2010-08-08 12:00:00,        -0.022028,         0.012717,        -0.002572
1281355200.000,2010-08-09 12:00:00,        -0.023638,         0.013151,        -0.007971
1281441600.000,2010-08-10 12:00:00,        -0.019964,         0.016458,         0.001900
1281528000.000,2010-08-11 12:00:00,        -0.024830,         0.014586,        -0.013580
1281614400.000,2010-08-12 12:00:00,        -0.020719,         0.011488,        -0.004005
1281700800.000,2010-08-13 12:00:00,        -0.020294,         0.011497,        -0.009677
1281787200.000,2010-08-14 12:00:00,        -0.020281,         0.010140,        -0.018106
1281873600.000,2010-08-15 12:00:00,        -0.022136,         0.010774,        -0.008075
1281960000.000,2010-08-16 12:00:00,        -0.022037,         0.011651,        -0.006509
1282046400.000,2010-08-17 12:00:00,        -0.021134,         0.011411,        -0.008723
1282132800.000,2010-08-18 12:00:00,        -0.019980,         0.010447,        -0.006494
